Year,State Name,SEA Education Environment,SEA Disability Category,Age 5 (School Age)-11,Age 12-17,Age 18-21,Age 5 (School Age)-21
2021,Alaska,"Total, Early Childhood",Emotional disturbance,-,-,-,-
2021,Alaska,"Total, School Age",Emotional disturbance,223,457,31,711
2021,Alaska,Correctional Facilities,Hearing impairment,0,1,0,1
2021,Alaska,Home,Hearing impairment,-,-,-,-
2021,Alaska,Homebound/Hospital,Hearing impairment,0,0,0,0
2021,Alaska,Inside regular class 40% through 79% of the day,Hearing impairment,19,10,1,30
2021,Alaska,Inside regular class 80% or more of the day,Hearing impairment,45,53,1,99
2021,Alaska,Inside regular class less than 40% of the day,Hearing impairment,9,11,1,21
2021,Alaska,Parentally Placed in Private Schools,Hearing impairment,0,0,0,0
2021,Alaska,"Residential Facility, Early Childhood",Hearing impairment,-,-,-,-
2021,Alaska,"Residential Facility, School Age",Hearing impairment,0,0,0,0
2021,Alaska,Separate Class,Hearing impairment,-,-,-,-
2021,Alaska,"Separate School, Early Childhood",Hearing impairment,-,-,-,-
2021,Alaska,"Separate School, School Age",Hearing impairment,0,0,1,1
2021,Alaska,Service Provider Location,Hearing impairment,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Hearing impairment,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Hearing impairment,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend at least 10 hours),Hearing impairment,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend less than 10 hours),Hearing impairment,-,-,-,-
2021,Alaska,"Total, Early Childhood",Hearing impairment,-,-,-,-
2021,Alaska,"Total, School Age",Hearing impairment,73,75,4,152
2021,Alaska,Correctional Facilities,Intellectual disability,0,0,1,1
2021,Alaska,Home,Intellectual disability,-,-,-,-
2021,Alaska,Homebound/Hospital,Intellectual disability,0,1,0,1
2021,Alaska,Inside regular class 40% through 79% of the day,Intellectual disability,55,57,14,126
2021,Alaska,Inside regular class 80% or more of the day,Intellectual disability,32,76,11,119
2021,Alaska,Inside regular class less than 40% of the day,Intellectual disability,80,138,35,253
2021,Alaska,Parentally Placed in Private Schools,Intellectual disability,0,0,0,0
2021,Alaska,"Residential Facility, Early Childhood",Intellectual disability,-,-,-,-
2021,Alaska,"Residential Facility, School Age",Intellectual disability,0,1,0,1
2021,Alaska,Separate Class,Intellectual disability,-,-,-,-
2021,Alaska,"Separate School, Early Childhood",Intellectual disability,-,-,-,-
2021,Alaska,"Separate School, School Age",Intellectual disability,0,1,51,52
2021,Alaska,Service Provider Location,Intellectual disability,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-
2021,Alaska,"Total, Early Childhood",Intellectual disability,-,-,-,-
2021,Alaska,"Total, School Age",Intellectual disability,167,274,112,553
2021,Alaska,Correctional Facilities,Multiple disabilities,0,3,0,3
2021,Alaska,Home,Multiple disabilities,-,-,-,-
2021,Alaska,Homebound/Hospital,Multiple disabilities,2,5,0,7
2021,Alaska,Inside regular class 40% through 79% of the day,Multiple disabilities,27,45,11,83
2021,Alaska,Inside regular class 80% or more of the day,Multiple disabilities,62,108,14,184
2021,Alaska,Inside regular class less than 40% of the day,Multiple disabilities,98,158,39,295
2021,Alaska,Parentally Placed in Private Schools,Multiple disabilities,0,0,0,0
2021,Alaska,"Residential Facility, Early Childhood",Multiple disabilities,-,-,-,-
2021,Alaska,"Residential Facility, School Age",Multiple disabilities,0,5,1,6
2021,Alaska,Separate Class,Multiple disabilities,-,-,-,-
2021,Alaska,"Separate School, Early Childhood",Multiple disabilities,-,-,-,-
2021,Alaska,"Separate School, School Age",Multiple disabilities,3,18,41,62
2021,Alaska,Service Provider Location,Multiple disabilities,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-
2021,Alaska,"Total, Early Childhood",Multiple disabilities,-,-,-,-
2021,Alaska,"Total, School Age",Multiple disabilities,192,342,106,640
2021,Alaska,Correctional Facilities,Orthopedic impairment,0,0,0,0
2021,Alaska,Home,Orthopedic impairment,-,-,-,-
2021,Alaska,Homebound/Hospital,Orthopedic impairment,0,0,0,0
2021,Alaska,Inside regular class 40% through 79% of the day,Orthopedic impairment,1,1,0,2
2021,Alaska,Inside regular class 80% or more of the day,Orthopedic impairment,19,19,1,39
2021,Alaska,Inside regular class less than 40% of the day,Orthopedic impairment,6,4,0,10
2021,Alaska,Parentally Placed in Private Schools,Orthopedic impairment,0,0,0,0
2021,Alaska,"Residential Facility, Early Childhood",Orthopedic impairment,-,-,-,-
2021,Alaska,"Residential Facility, School Age",Orthopedic impairment,0,0,0,0
2021,Alaska,Separate Class,Orthopedic impairment,-,-,-,-
2021,Alaska,"Separate School, Early Childhood",Orthopedic impairment,-,-,-,-
2021,Alaska,"Separate School, School Age",Orthopedic impairment,0,0,0,0
2021,Alaska,Service Provider Location,Orthopedic impairment,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Orthopedic impairment,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Orthopedic impairment,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend at least 10 hours),Orthopedic impairment,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend less than 10 hours),Orthopedic impairment,-,-,-,-
2021,Alaska,"Total, Early Childhood",Orthopedic impairment,-,-,-,-
2021,Alaska,"Total, School Age",Orthopedic impairment,26,24,1,51
2021,Alaska,Correctional Facilities,Other health impairment,0,5,3,8
2021,Alaska,Home,Other health impairment,-,-,-,-
2021,Alaska,Homebound/Hospital,Other health impairment,3,1,2,6
2021,Alaska,Inside regular class 40% through 79% of the day,Other health impairment,216,331,22,569
2021,Alaska,Inside regular class 80% or more of the day,Other health impairment,671,1063,100,1834
2021,Alaska,Inside regular class less than 40% of the day,Other health impairment,125,117,12,254
2021,Alaska,Parentally Placed in Private Schools,Other health impairment,0,0,0,0
2021,Alaska,"Residential Facility, Early Childhood",Other health impairment,-,-,-,-
2021,Alaska,"Residential Facility, School Age",Other health impairment,1,14,1,16
2021,Alaska,Separate Class,Other health impairment,-,-,-,-
2021,Alaska,"Separate School, Early Childhood",Other health impairment,-,-,-,-
2021,Alaska,"Separate School, School Age",Other health impairment,5,29,22,56
2021,Alaska,Service Provider Location,Other health impairment,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Other health impairment,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Other health impairment,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend at least 10 hours),Other health impairment,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend less than 10 hours),Other health impairment,-,-,-,-
2021,Alaska,"Total, Early Childhood",Other health impairment,-,-,-,-
2021,Alaska,"Total, School Age",Other health impairment,1021,1560,162,2743
2021,Alaska,Correctional Facilities,Specific learning disability,0,10,4,14
2021,Alaska,Home,Specific learning disability,-,-,-,-
2021,Alaska,Homebound/Hospital,Specific learning disability,2,6,0,8
2021,Alaska,Inside regular class 40% through 79% of the day,Specific learning disability,715,951,45,1711
2021,Alaska,Inside regular class 80% or more of the day,Specific learning disability,1739,2771,248,4758
2021,Alaska,Inside regular class less than 40% of the day,Specific learning disability,72,117,5,194
2021,Alaska,Parentally Placed in Private Schools,Specific learning disability,1,1,0,2
2021,Alaska,"Residential Facility, Early Childhood",Specific learning disability,-,-,-,-
2021,Alaska,"Residential Facility, School Age",Specific learning disability,1,4,2,7
2021,Alaska,Separate Class,Specific learning disability,-,-,-,-
2021,Alaska,"Separate School, Early Childhood",Specific learning disability,-,-,-,-
2021,Alaska,"Separate School, School Age",Specific learning disability,3,9,14,26
2021,Alaska,Service Provider Location,Specific learning disability,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Specific learning disability,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Specific learning disability,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend at least 10 hours),Specific learning disability,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend less than 10 hours),Specific learning disability,-,-,-,-
2021,Alaska,"Total, Early Childhood",Specific learning disability,-,-,-,-
2021,Alaska,"Total, School Age",Specific learning disability,2533,3869,318,6720
2021,Alaska,Correctional Facilities,Speech or language impairment,0,0,0,0
2021,Alaska,Home,Speech or language impairment,-,-,-,-
2021,Alaska,Homebound/Hospital,Speech or language impairment,4,0,0,4
2021,Alaska,Inside regular class 40% through 79% of the day,Speech or language impairment,11,2,0,13
2021,Alaska,Inside regular class 80% or more of the day,Speech or language impairment,2613,228,6,2847
2021,Alaska,Inside regular class less than 40% of the day,Speech or language impairment,17,1,0,18
2021,Alaska,Parentally Placed in Private Schools,Speech or language impairment,1,0,0,1
2021,Alaska,"Residential Facility, Early Childhood",Speech or language impairment,-,-,-,-
2021,Alaska,"Residential Facility, School Age",Speech or language impairment,0,0,0,0
2021,Alaska,Separate Class,Speech or language impairment,-,-,-,-
2021,Alaska,"Separate School, Early Childhood",Speech or language impairment,-,-,-,-
2021,Alaska,"Separate School, School Age",Speech or language impairment,3,0,0,3
2021,Alaska,Service Provider Location,Speech or language impairment,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Speech or language impairment,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Speech or language impairment,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend at least 10 hours),Speech or language impairment,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend less than 10 hours),Speech or language impairment,-,-,-,-
2021,Alaska,"Total, Early Childhood",Speech or language impairment,-,-,-,-
2021,Alaska,"Total, School Age",Speech or language impairment,2649,231,6,2886
2021,Alaska,Correctional Facilities,Traumatic brain injury,0,0,0,0
2021,Alaska,Home,Traumatic brain injury,-,-,-,-
2021,Alaska,Homebound/Hospital,Traumatic brain injury,0,0,0,0
2021,Alaska,Inside regular class 40% through 79% of the day,Traumatic brain injury,0,7,0,7
2021,Alaska,Inside regular class 80% or more of the day,Traumatic brain injury,6,7,1,14
2021,Alaska,Inside regular class less than 40% of the day,Traumatic brain injury,3,2,0,5
2021,Alaska,Parentally Placed in Private Schools,Traumatic brain injury,0,0,0,0
2021,Alaska,"Residential Facility, Early Childhood",Traumatic brain injury,-,-,-,-
2021,Alaska,"Residential Facility, School Age",Traumatic brain injury,0,0,0,0
2021,Alaska,Separate Class,Traumatic brain injury,-,-,-,-
2021,Alaska,"Separate School, Early Childhood",Traumatic brain injury,-,-,-,-
2021,Alaska,"Separate School, School Age",Traumatic brain injury,0,0,1,1
2021,Alaska,Service Provider Location,Traumatic brain injury,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Traumatic brain injury,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Traumatic brain injury,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend at least 10 hours),Traumatic brain injury,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend less than 10 hours),Traumatic brain injury,-,-,-,-
2021,Alaska,"Total, Early Childhood",Traumatic brain injury,-,-,-,-
2021,Alaska,"Total, School Age",Traumatic brain injury,9,16,2,27
2021,Alaska,Correctional Facilities,Visual impairment,0,0,0,0
2021,Alaska,Home,Visual impairment,-,-,-,-
2021,Alaska,Homebound/Hospital,Visual impairment,0,0,0,0
2021,Alaska,Inside regular class 40% through 79% of the day,Visual impairment,4,5,1,10
2021,Alaska,Inside regular class 80% or more of the day,Visual impairment,17,14,1,32
2021,Alaska,Inside regular class less than 40% of the day,Visual impairment,0,1,1,2
2021,Alaska,Parentally Placed in Private Schools,Visual impairment,0,0,0,0
2021,Alaska,"Residential Facility, Early Childhood",Visual impairment,-,-,-,-
2021,Alaska,"Residential Facility, School Age",Visual impairment,0,0,0,0
2021,Alaska,Separate Class,Visual impairment,-,-,-,-
2021,Alaska,"Separate School, Early Childhood",Visual impairment,-,-,-,-
2021,Alaska,"Separate School, School Age",Visual impairment,0,0,1,1
2021,Alaska,Service Provider Location,Visual impairment,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Visual impairment,-,-,-,-
2021,Alaska,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Visual impairment,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend at least 10 hours),Visual impairment,-,-,-,-
2021,Alaska,Services in Regular Early Childhood Program (attend less than 10 hours),Visual impairment,-,-,-,-
